[Line 77] PACKAGE         -> package
[Line 131] INTEGER         -> 10
[Line 131] MINUS           -> -
[Line 131] INTEGER         -> 2
[Line 132] VARIABLE        -> multiplicacion
[Line 132] DECLARE_ASSIGN  -> :=
[Line 132] INTEGER         -> 4
[Line 132] TIMES           -> *
[Line 132] INTEGER         -> 6
[Line 133] VARIABLE        -> division
[Line 133] DECLARE_ASSIGN  -> :=
[Line 133] INTEGER         -> 20
[Line 133] DIVIDE          -> /
[Line 133] INTEGER         -> 5
[Line 134] VARIABLE        -> operacionCompleta
[Line 134] DECLARE_ASSIGN  -> :=
[Line 134] LPAREN          -> (
[Line 134] INTEGER         -> 5
[Line 134] PLUS            -> +
[Line 134] INTEGER         -> 3
[Line 134] RPAREN          -> )
[Line 134] TIMES           -> *
[Line 134] INTEGER         -> 2
[Line 136] RBRACE          -> }
[Line 138] FUNC            -> func
[Line 138] VARIABLE        -> obtenerEdad
[Line 138] LPAREN          -> (
[Line 138] RPAREN          -> )
[Line 138] INT_TYPE        -> int
[Line 138] LBRACE          -> {
[Line 139] RETURN          -> return
[Line 139] INTEGER         -> 21
[Line 140] RBRACE          -> }
[Line 142] FUNC            -> func
[Line 142] VARIABLE        -> obtenerPromedio
[Line 142] LPAREN          -> (
[Line 142] RPAREN          -> )
[Line 142] FLOAT64_TYPE    -> float64
[Line 142] LBRACE          -> {
[Line 143] RETURN          -> return
[Line 143] FLOAT           -> 9.75
[Line 144] RBRACE          -> }
[Line 146] FUNC            -> func
[Line 146] VARIABLE        -> obtenerNombre
[Line 146] LPAREN          -> (
[Line 146] RPAREN          -> )
[Line 146] STRING_TYPE     -> string
[Line 146] LBRACE          -> {
[Line 147] RETURN          -> return
[Line 147] STRING          -> "Milena"
[Line 148] RBRACE          -> }
[Line 150] FUNC            -> func
[Line 150] VARIABLE        -> estaActivo
[Line 150] LPAREN          -> (
[Line 150] RPAREN          -> )
[Line 150] BOOL_TYPE       -> bool
[Line 150] LBRACE          -> {
[Line 151] RETURN          -> return
[Line 151] TRUE            -> true
[Line 152] RBRACE          -> }

===== SYNTAX ERRORS =====
Syntax error at line 1: unexpected token 'package'
Syntax error at line 14: unexpected token '='
Syntax error at line 60: unexpected token '}'
